index,patch_name,parent_id,complete_model_name,pred_x,pred_y,pred_z,gt_x,gt_y,gt_z,error_mm
23,Scissors_001_c00023,001,bigpointcloud_001.ply,0.010100215673446655,-5.6234654039144516e-05,0.00562119297683239,0.011358674615621567,-0.0008600845467299223,0.007396083325147629,2.3195104598999023
24,Scissors_001_c00024,001,bigpointcloud_001.ply,0.01136515662074089,-5.1232753321528435e-05,0.007167303003370762,0.00664698937907815,0.0007591024041175842,0.003144540823996067,6.25302791595459
25,Scissors_001_c00025,001,bigpointcloud_001.ply,0.01284218393266201,-7.144594565033913e-05,0.00957123376429081,0.01175415888428688,0.0004312405362725258,0.0073449742048978806,2.528383731842041
26,Scissors_001_s00026,001,bigpointcloud_001.ply,0.01284521259367466,-9.22083854675293e-05,0.009589330293238163,0.010560236871242523,0.00013435212895274162,0.006254157982766628,4.049174785614014
27,Scissors_001_s00027,001,bigpointcloud_001.ply,0.011508328840136528,-5.0298869609832764e-05,0.007331456057727337,0.008112655952572823,-0.0006154277361929417,0.004138330463320017,4.695318698883057
28,Scissors_001_c00028,001,bigpointcloud_001.ply,0.01323399692773819,-9.91912093013525e-05,0.010553449392318726,0.012768266722559929,8.55752732604742e-05,0.00915408506989479,1.4863592386245728
29,Scissors_001_s00029,001,bigpointcloud_001.ply,0.01071413978934288,-3.673532046377659e-05,0.006441768258810043,0.005550699774175882,-0.00011298339813947678,0.002513505518436432,6.488310813903809
30,Scissors_001_s00030,001,bigpointcloud_001.ply,0.013007786124944687,-8.648796938359737e-05,0.009912927635014057,0.011892959475517273,5.717528983950615e-05,0.007615911774337292,2.557295322418213
31,Scissors_001_c00031,001,bigpointcloud_001.ply,0.01389608345925808,-0.00010786997154355049,0.011605783365666866,0.015452807769179344,-8.264323696494102e-05,0.014447339810431004,3.2401342391967773
32,Scissors_001_s00032,001,bigpointcloud_001.ply,0.011903788894414902,-6.613088771700859e-05,0.007964275777339935,0.008554836735129356,0.0009239150676876307,0.0044436100870370865,4.958906650543213
33,Scissors_001_c00033,001,bigpointcloud_001.ply,0.010376276448369026,-3.795744851231575e-05,0.006013412028551102,0.00490605877712369,0.0005099386908113956,0.0022548730485141277,6.659585952758789
34,Scissors_001_c00034,001,bigpointcloud_001.ply,0.012360099703073502,-5.010771565139294e-05,0.009025153703987598,0.011252567172050476,0.0009288790170103312,0.007473587989807129,2.142988443374634
35,Scissors_001_s00035,001,bigpointcloud_001.ply,0.012054797261953354,-7.464690133929253e-05,0.008430803194642067,0.011254984885454178,-0.0008438448421657085,0.007102596573531628,1.7307507991790771
36,Scissors_001_s00036,001,bigpointcloud_001.ply,0.013510245829820633,-0.00010245898738503456,0.01090527605265379,0.013171853497624397,-4.040822386741638e-05,0.0093608433380723,1.5822869539260864
37,Scissors_001_c00037,001,bigpointcloud_001.ply,0.013253405690193176,-5.9709418565034866e-05,0.010567543096840382,0.012688709422945976,-0.000700799748301506,0.010055787861347198,0.9958775639533997
38,Scissors_001_s00038,001,bigpointcloud_001.ply,0.011643100529909134,-5.063135176897049e-05,0.0076409028843045235,0.010093988850712776,-0.00067170150578022,0.00549811776727438,2.716063976287842
39,Scissors_001_s00039,001,bigpointcloud_001.ply,0.012796903029084206,-8.046673610806465e-05,0.009493455290794373,0.011755896732211113,0.00023154891096055508,0.007411458529531956,2.3485653400421143
40,Scissors_001_s00040,001,bigpointcloud_001.ply,0.011668767780065536,-5.924166180193424e-05,0.00770491361618042,0.008863318711519241,0.0006942669861018658,0.004528498277068138,4.304408550262451
41,Scissors_001_s00041,001,bigpointcloud_001.ply,0.013941371813416481,-9.331386536359787e-05,0.011797179467976093,0.012976128607988358,0.00025941687636077404,0.009956813417375088,2.1078567504882812
42,Scissors_001_c00042,001,bigpointcloud_001.ply,0.013040456920862198,-0.00010122987441718578,0.010203425772488117,0.012548794969916344,-0.00017957529053092003,0.00881913024932146,1.4711028337478638
43,Scissors_001_c00043,001,bigpointcloud_001.ply,0.009593477472662926,-5.7352008298039436e-05,0.004940385930240154,0.007974572479724884,0.0006292173638939857,0.004100829362869263,1.9486113786697388
44,Scissors_001_c00044,001,bigpointcloud_001.ply,0.012047212570905685,-6.711017340421677e-05,0.00819366704672575,0.008713997900485992,6.5213534981012344e-06,0.004561592824757099,4.93028450012207
45,Scissors_001_s00045,001,bigpointcloud_001.ply,0.013609474524855614,-9.747897274792194e-05,0.01108204759657383,0.013334127143025398,0.0003800655249506235,0.009637720882892609,1.5459444522857666
46,Scissors_001_s00046,001,bigpointcloud_001.ply,0.010962363332509995,-4.436005838215351e-05,0.006644469685852528,0.008901676163077354,-6.120349280536175e-05,0.004720453172922134,2.8193180561065674
47,Scissors_001_s00047,001,bigpointcloud_001.ply,0.012343252077698708,-8.021923713386059e-05,0.009025446139276028,0.01078786700963974,-0.0005606978666037321,0.0067888787016272545,2.766282081604004
48,Scissors_001_s00048,001,bigpointcloud_001.ply,0.011150350794196129,-5.0946371629834175e-05,0.006814069114625454,0.007858065888285637,-0.00036788429133594036,0.0039014804642647505,4.407125949859619
49,Scissors_001_s00049,001,bigpointcloud_001.ply,0.012168984860181808,-7.397052831947803e-05,0.008494632318615913,0.009418008849024773,0.0005147038027644157,0.005051405169069767,4.446371555328369
50,Scissors_001_s00050,001,bigpointcloud_001.ply,0.012822510674595833,-9.053084068000317e-05,0.009657899849116802,0.012331027537584305,-0.0005330950953066349,0.008136007934808731,1.659389615058899
51,Scissors_001_s00051,001,bigpointcloud_001.ply,0.01240050233900547,-7.428973913192749e-05,0.008962038904428482,0.009879585355520248,0.0009128788951784372,0.005504700355231762,4.391208648681641
52,Scissors_001_s00052,001,bigpointcloud_001.ply,0.011235106736421585,-4.4910935685038567e-05,0.007040719501674175,0.00733731547370553,-0.0005173119716346264,0.003572105895727873,5.239009380340576
53,Scissors_001_s00053,001,bigpointcloud_001.ply,0.013014597818255424,-9.038369171321392e-05,0.00992639921605587,0.011914948001503944,-0.00020396127365529537,0.007645503617823124,2.534682273864746
54,Scissors_001_c00054,001,bigpointcloud_001.ply,0.013464169576764107,-0.00010476331226527691,0.010937162674963474,0.013287186622619629,-0.0006014655809849501,0.009689888916909695,1.3541520833969116
55,Scissors_001_c00055,001,bigpointcloud_001.ply,0.011484554037451744,-5.4673291742801666e-05,0.007325697690248489,0.00753833306953311,0.0005255923606455326,0.003688787342980504,5.397822380065918
56,Scissors_001_s00056,001,bigpointcloud_001.ply,0.012211460620164871,-6.799120455980301e-05,0.00853620283305645,0.009817853569984436,-0.0004084648098796606,0.005414199084043503,3.9486939907073975
57,Scissors_001_c00057,001,bigpointcloud_001.ply,0.013468815013766289,-0.00010267924517393112,0.010857743211090565,0.012833353132009506,-6.431411020457745e-05,0.009217232465744019,1.759704351425171
58,Scissors_001_s00058,001,bigpointcloud_001.ply,0.011621488258242607,-5.3554074838757515e-05,0.007599033415317535,0.00813203863799572,0.0005085328593850136,0.004032455384731293,5.021223068237305
59,Scissors_001_c00059,001,bigpointcloud_001.ply,0.01268824189901352,-8.678226731717587e-05,0.009298136457800865,0.010971156880259514,-0.0007488306146115065,0.006621553562581539,3.248197317123413
60,Scissors_001_c00060,001,bigpointcloud_001.ply,0.014829471707344055,-0.00014578690752387047,0.013951803557574749,0.016452040523290634,0.0008948787581175566,0.018337631598114967,4.790741443634033
61,Scissors_001_s00061,001,bigpointcloud_001.ply,0.013780882582068443,-9.152619168162346e-05,0.011549243703484535,0.015041662380099297,0.0009213082958012819,0.01403159461915493,2.962678909301758
62,Scissors_001_s00062,001,bigpointcloud_001.ply,0.013018464669585228,-9.273970499634743e-05,0.009936848655343056,0.012482453137636185,-0.00041035772301256657,0.00833689421415329,1.716986894607544
63,Scissors_001_c00063,001,bigpointcloud_001.ply,0.011589907109737396,-5.388655699789524e-05,0.007486387155950069,0.0074627152644097805,0.0005737878382205963,0.0036265996750444174,5.6855645179748535
64,Scissors_001_c00064,001,bigpointcloud_001.ply,0.013405758887529373,-9.831320494413376e-05,0.010826487094163895,0.013304270803928375,-6.34300522506237e-05,0.00987220648676157,0.9602958559989929
65,Scissors_001_s00065,001,bigpointcloud_001.ply,0.012222830206155777,-6.909226067364216e-05,0.008621233515441418,0.009800763800740242,-0.00025886716321110725,0.005474255420267582,3.9756624698638916
66,Scissors_001_c00066,001,bigpointcloud_001.ply,0.01364334300160408,-6.427755579352379e-05,0.011480039916932583,0.014679031446576118,0.0007001308258622885,0.013460650108754635,2.3621573448181152
67,Scissors_001_c00067,001,bigpointcloud_001.ply,0.013475663959980011,-9.480095468461514e-05,0.010767507366836071,0.01238282211124897,0.0006155280862003565,0.008152352645993233,2.921969413757324
68,Scissors_001_s00068,001,bigpointcloud_001.ply,0.014486037194728851,-0.00011729681864380836,0.013049683533608913,0.01501045748591423,0.0001030478160828352,0.014027767814695835,1.1314668655395508
69,Scissors_001_c00069,001,bigpointcloud_001.ply,0.012710943818092346,-7.867277599871159e-05,0.00942428968846798,0.011177226901054382,-4.9794791266322136e-05,0.006793527863919735,3.0453290939331055
70,Scissors_001_c00070,001,bigpointcloud_001.ply,0.013413587585091591,-9.713741019368172e-05,0.010854743421077728,0.013706531375646591,0.00037284474819898605,0.010916453786194324,0.5572319626808167
71,Scissors_001_c00071,001,bigpointcloud_001.ply,0.009197000414133072,-5.663791671395302e-05,0.004586937837302685,0.005938580725342035,-0.0007945981342345476,0.0027880980633199215,3.794431447982788
72,Scissors_001_s00072,001,bigpointcloud_001.ply,0.011700941249728203,-5.1601557061076164e-05,0.007736159488558769,0.009074535220861435,0.0007759523577988148,0.004788986407220364,4.033445358276367
73,Scissors_001_s00073,001,bigpointcloud_001.ply,0.01282733678817749,-7.264898158609867e-05,0.009657627902925014,0.011270828545093536,0.000641530379652977,0.006702992133796215,3.4150612354278564
74,Scissors_001_c00074,001,bigpointcloud_001.ply,0.012789115309715271,-8.789496496319771e-05,0.009678375907242298,0.012321051210165024,0.0007522159721702337,0.008411816321313381,1.5902966260910034
75,Scissors_001_c00075,001,bigpointcloud_001.ply,0.012075280770659447,-6.584892980754375e-05,0.008387324400246143,0.010044831782579422,-0.00020004413090646267,0.005753682926297188,3.3281824588775635
76,Scissors_001_s00076,001,bigpointcloud_001.ply,0.0143181923776865,-0.00010541616939008236,0.012620978057384491,0.014684395864605904,0.0007845032960176468,0.01378236897289753,1.508273959159851
77,Scissors_001_s00077,001,bigpointcloud_001.ply,0.014033854007720947,-0.00010972423478960991,0.012048718519508839,0.015251470729708672,-0.0005090273916721344,0.01392192393541336,2.269566535949707
78,Scissors_001_s00078,001,bigpointcloud_001.ply,0.01389017328619957,-9.031174704432487e-05,0.011755779385566711,0.014009825885295868,0.00045350193977355957,0.010238513350486755,1.6162135601043701
79,Scissors_001_c00079,001,bigpointcloud_001.ply,0.014393206685781479,-0.0001116371713578701,0.012861303053796291,0.014343224465847015,0.0007835729047656059,0.01248636282980442,0.9718433618545532
80,Scissors_001_s00080,001,bigpointcloud_001.ply,0.011384990066289902,-4.4804997742176056e-05,0.007311065681278706,0.006578788626939058,0.0005123503506183624,0.003005865728482604,6.476475715637207
81,Scissors_001_c00081,001,bigpointcloud_001.ply,0.010545536875724792,-3.747385926544666e-05,0.006297034211456776,0.009615615010261536,-0.0003100740723311901,0.005455398932099342,1.2835168838500977
82,Scissors_001_s00082,001,bigpointcloud_001.ply,0.013415653258562088,-9.260745719075203e-05,0.010785065591335297,0.013950936496257782,-6.91425520926714e-05,0.010455857031047344,0.6288537383079529
83,Scissors_001_c00083,001,bigpointcloud_001.ply,0.013186052441596985,-0.00010655028745532036,0.01049687247723341,0.012682287022471428,-0.00014930590987205505,0.008983016014099121,1.5960478782653809
84,Scissors_001_c00084,001,bigpointcloud_001.ply,0.013957783579826355,-9.561399929225445e-05,0.011812824755907059,0.015541933476924896,6.545474752783775e-05,0.014711008407175541,3.306802272796631
85,Scissors_001_s00085,001,bigpointcloud_001.ply,0.012488048523664474,-7.345248013734818e-05,0.009073141030967236,0.010124783962965012,0.0002565174363553524,0.00567200593650341,4.15471076965332
86,Scissors_001_s00086,001,bigpointcloud_001.ply,0.011456716805696487,-5.281972698867321e-05,0.007249073125422001,0.007727284450083971,0.0005887083243578672,0.00373406196013093,5.164835453033447
87,Scissors_001_s00087,001,bigpointcloud_001.ply,0.013603143393993378,-0.00010215817019343376,0.0111338309943676,0.01311696320772171,-0.0007907298859208822,0.009839977137744427,1.5442020893096924
88,Scissors_001_c00088,001,bigpointcloud_001.ply,0.01293208822607994,-9.155063889920712e-05,0.009910537861287594,0.012330403551459312,0.00032769772224128246,0.008428712375462055,1.653360366821289
89,Scissors_001_c00089,001,bigpointcloud_001.ply,0.011039946228265762,-4.566507413983345e-05,0.006798741407692432,0.006270837504416704,0.00026002852246165276,0.002910210518166423,6.161048412322998
90,Scissors_001_c00090,001,bigpointcloud_001.ply,0.013473348692059517,-0.00010132696479558945,0.010978425852954388,0.014302803203463554,0.0009197595063596964,0.011944995261728764,1.632442593574524
91,Scissors_001_s00091,001,bigpointcloud_001.ply,0.013613197952508926,-0.00010250951163470745,0.011221594177186489,0.014744371175765991,-0.0005652762483805418,0.012562827207148075,1.8145556449890137
92,Scissors_001_c00092,001,bigpointcloud_001.ply,0.01480618491768837,-0.00012659374624490738,0.014296144247055054,0.015752311795949936,0.00041806907393038273,0.016179902479052544,2.177236318588257
93,Scissors_001_c00093,001,bigpointcloud_001.ply,0.013743450865149498,-9.636976756155491e-05,0.011467291042208672,0.012561101466417313,-7.735658437013626e-05,0.009109432809054852,2.637765645980835
94,Scissors_001_c00094,001,bigpointcloud_001.ply,0.013890581205487251,-9.373016655445099e-05,0.011824681423604488,0.014302361756563187,-0.0002672194968909025,0.012144984677433968,0.5497781038284302
95,Scissors_001_c00095,001,bigpointcloud_001.ply,0.012655096128582954,-3.9661768823862076e-05,0.009434540756046772,0.011493600904941559,0.0002338089980185032,0.006881405599415302,2.81821870803833
96,Scissors_001_c00096,001,bigpointcloud_001.ply,0.013855574652552605,-8.989009074866772e-05,0.011642676778137684,0.01452118344604969,0.0006978162564337254,0.012776599265635014,1.5327414274215698
97,Scissors_001_s00097,001,bigpointcloud_001.ply,0.01343376561999321,-9.231013245880604e-05,0.010809218510985374,0.013974158093333244,1.0647578164935112e-05,0.010286768898367882,0.7586685419082642
98,Scissors_001_s00098,001,bigpointcloud_001.ply,0.013386260718107224,-0.00010106898844242096,0.010697174817323685,0.012996990233659744,-0.0006805136799812317,0.009504711255431175,1.3817585706710815
99,Scissors_001_c00099,001,bigpointcloud_001.ply,0.013594016432762146,-8.846796117722988e-05,0.011175066232681274,0.014466561377048492,-0.0001297472044825554,0.012529025785624981,1.6112867593765259
100,Scissors_001_c00100,001,bigpointcloud_001.ply,0.013172963634133339,-9.297626093029976e-05,0.010103370994329453,0.011939920485019684,-0.0007041648495942354,0.007644515484571457,2.8177859783172607
101,Scissors_001_c00101,001,bigpointcloud_001.ply,0.014470571652054787,-0.0001294296234846115,0.013005707412958145,0.016129011288285255,-0.00025869812816381454,0.01638917438685894,3.7702760696411133
102,Scissors_001_s00102,001,bigpointcloud_001.ply,0.01360570639371872,-0.00010085594840347767,0.011202137917280197,0.014304684475064278,2.0843930542469025e-05,0.011397993192076683,0.7360302209854126
103,Scissors_001_c00103,001,bigpointcloud_001.ply,0.013281777501106262,-0.00010304641909897327,0.010500935837626457,0.013255516067147255,0.0007429078686982393,0.009768294170498848,1.1194159984588623
104,Scissors_001_s00104,001,bigpointcloud_001.ply,0.01138608530163765,-4.966137930750847e-05,0.007322043180465698,0.006123824510723352,-0.00046601216308772564,0.0027846505399793386,6.9607954025268555
105,Scissors_001_c00105,001,bigpointcloud_001.ply,0.012091564014554024,-6.203539669513702e-05,0.008464423939585686,0.009465513750910759,0.00047827325761318207,0.005068286322057247,4.3268723487854
106,Scissors_001_s00106,001,bigpointcloud_001.ply,0.011801710352301598,-5.589425563812256e-05,0.00791583675891161,0.00940636359155178,-0.0002794309984892607,0.005049637518823147,3.742025136947632
107,Scissors_001_s00107,001,bigpointcloud_001.ply,0.013191916048526764,-0.00010118004865944386,0.010231217369437218,0.010410204529762268,0.0007903703954070807,0.00622136052697897,4.961021423339844
108,Scissors_001_s00108,001,bigpointcloud_001.ply,0.013117576017975807,-9.220512583851814e-05,0.010133850388228893,0.01228615827858448,-2.5210203602910042e-05,0.008184743113815784,2.1200854778289795
109,Scissors_001_c00109,001,bigpointcloud_001.ply,0.013047581538558006,-9.976467117667198e-05,0.010007383301854134,0.01132524386048317,-0.0001702173613011837,0.006966734305024147,3.49527645111084
110,Scissors_001_s00110,001,bigpointcloud_001.ply,0.011166464537382126,-5.634059198200703e-05,0.006880136206746101,0.007698127534240484,-0.00018225680105388165,0.0037818874698132277,4.652350425720215
111,Scissors_001_c00111,001,bigpointcloud_001.ply,0.014283865690231323,-0.00010143197141587734,0.012462975457310677,0.01620671898126602,-0.00033516576513648033,0.01643447019159794,4.4186835289001465
112,Scissors_001_c00112,001,bigpointcloud_001.ply,0.013658713549375534,-7.43325799703598e-05,0.011441444046795368,0.012274136766791344,0.0003791803028434515,0.00903716403990984,2.811278820037842
113,Scissors_001_s00113,001,bigpointcloud_001.ply,0.011266959831118584,-5.268026143312454e-05,0.006990564987063408,0.007436406332999468,0.0006319864187389612,0.0035596515517681837,5.18778133392334
114,Scissors_001_s00114,001,bigpointcloud_001.ply,0.013329925015568733,-0.00010591931641101837,0.010637779720127583,0.013065675273537636,-0.0004201189149171114,0.009083475917577744,1.6076098680496216
115,Scissors_001_s00115,001,bigpointcloud_001.ply,0.013271069154143333,-0.00010489579290151596,0.010577194392681122,0.012526435777544975,0.0007323701865971088,0.008657751604914665,2.222555637359619
116,Scissors_001_c00116,001,bigpointcloud_001.ply,0.013049602508544922,-9.769666939973831e-05,0.010102154687047005,0.012453990057110786,-0.0007449199911206961,0.008782098069787025,1.5862540006637573
117,Scissors_001_s00117,001,bigpointcloud_001.ply,0.012032166123390198,-7.210345938801765e-05,0.008329588919878006,0.009394550696015358,0.0004422217607498169,0.00510526355355978,4.19735860824585
118,Scissors_001_c00118,001,bigpointcloud_001.ply,0.01225457526743412,-4.618149250745773e-05,0.00880246888846159,0.012194594368338585,-0.0005636466667056084,0.008615797385573387,0.5533661842346191
119,Scissors_001_s00119,001,bigpointcloud_001.ply,0.01195039413869381,-6.350385956466198e-05,0.00816604495048523,0.009481946006417274,0.0008467535953968763,0.005095662549138069,4.04339599609375
120,Scissors_001_s00120,001,bigpointcloud_001.ply,0.014261826872825623,-0.00010180333629250526,0.012613299302756786,0.012717219069600105,-0.0004907224792987108,0.009738563559949398,3.2865145206451416
121,Scissors_001_s00121,001,bigpointcloud_001.ply,0.012661227956414223,-7.461896166205406e-05,0.009377028793096542,0.011063842102885246,0.00019858172163367271,0.006946288049221039,2.9214348793029785
122,Scissors_001_c00122,001,bigpointcloud_001.ply,0.012233905494213104,-6.638746708631516e-05,0.008687364868819714,0.010402608662843704,-0.0006349550094455481,0.006107448600232601,3.2144806385040283
123,Scissors_001_s00123,001,bigpointcloud_001.ply,0.013803744688630104,-7.215258665382862e-05,0.011500826105475426,0.013792922720313072,0.0007209631148725748,0.009782997891306877,1.892110824584961
124,Scissors_001_c00124,001,bigpointcloud_001.ply,0.01312061958014965,-8.90558585524559e-05,0.010055793449282646,0.011309074237942696,-0.00027019320987164974,0.006902383640408516,3.6412224769592285
125,Scissors_001_s00125,001,bigpointcloud_001.ply,0.0145574901252985,-0.00012050103396177292,0.013223706744611263,0.014229154214262962,0.0007441507186740637,0.012762237340211868,1.0336252450942993
126,Scissors_001_s00126,001,bigpointcloud_001.ply,0.011847207322716713,-5.357898771762848e-05,0.00797310285270214,0.009614797309041023,0.001037215581163764,0.0055021680891513824,3.504141330718994
127,Scissors_001_s00127,001,bigpointcloud_001.ply,0.012833455577492714,-8.190050721168518e-05,0.009603511542081833,0.010898344218730927,0.0008911106269806623,0.006882501766085625,3.477829933166504
128,Scissors_001_c00128,001,bigpointcloud_001.ply,0.01359933614730835,-6.907549686729908e-05,0.011274431832134724,0.012711770832538605,-0.0008290368132293224,0.009459119290113449,2.1588590145111084
129,Scissors_001_c00129,001,bigpointcloud_001.ply,0.011913018301129341,-6.143772043287754e-05,0.008104458451271057,0.009708892554044724,-0.0007055155001580715,0.00546619389206171,3.4976344108581543
130,Scissors_001_c00130,001,bigpointcloud_001.ply,0.012284629046916962,-5.621998570859432e-05,0.008892691694200039,0.01025095023214817,0.00019497377797961235,0.006173270754516125,3.4050252437591553
131,Scissors_001_c00131,001,bigpointcloud_001.ply,0.01153435930609703,-3.486708737909794e-05,0.007820865139365196,0.010001346468925476,0.0008180534932762384,0.00600150041282177,2.527388095855713
132,Scissors_001_s00132,001,bigpointcloud_001.ply,0.013540681451559067,-9.263074025511742e-05,0.011030738241970539,0.013691511005163193,0.00022501708008348942,0.010045940056443214,1.0456945896148682
133,Scissors_001_c00133,001,bigpointcloud_001.ply,0.013923153281211853,-9.264680556952953e-05,0.011690951883792877,0.015177741646766663,-9.160139597952366e-05,0.013798481784760952,2.4526872634887695
134,Scissors_001_s00134,001,bigpointcloud_001.ply,0.013026021420955658,-9.355996735394001e-05,0.009973611682653427,0.011788951233029366,0.0007535682525485754,0.007716350257396698,2.7098336219787598
135,Scissors_001_s00135,001,bigpointcloud_001.ply,0.011597659438848495,-4.771072417497635e-05,0.007549705915153027,0.008660200983285904,0.0003186629619449377,0.004466596990823746,4.274160861968994
136,Scissors_001_c00136,001,bigpointcloud_001.ply,0.011869654059410095,-5.912617780268192e-05,0.008013474754989147,0.008385580033063889,0.0006678183563053608,0.004269853699952364,5.165454387664795
137,Scissors_001_s00137,001,bigpointcloud_001.ply,0.013989854604005814,-0.0001087188720703125,0.012395878322422504,0.01251772791147232,-0.0006471106316894293,0.009487392380833626,3.3039844036102295
138,Scissors_001_c00138,001,bigpointcloud_001.ply,0.01369280181825161,-7.590651512145996e-05,0.0117337079718709,0.014063259586691856,0.0009906815830618143,0.012559633702039719,1.3989289999008179
139,Scissors_001_s00139,001,bigpointcloud_001.ply,0.012923624366521835,-8.051120676100254e-05,0.010059064254164696,0.012188004329800606,0.0006902581080794334,0.008656098507344723,1.7616853713989258
140,Scissors_001_s00140,001,bigpointcloud_001.ply,0.013439955189824104,-9.930599480867386e-05,0.010976073332130909,0.014190755784511566,-0.0005396401975303888,0.011261756531894207,0.9160844087600708
141,Scissors_001_c00141,001,bigpointcloud_001.ply,0.010466650128364563,-4.542572423815727e-05,0.006049665622413158,0.007075706962496042,0.0002058155369013548,0.00339291850104928,4.3150811195373535
142,Scissors_001_s00142,001,bigpointcloud_001.ply,0.013088090345263481,-9.647104889154434e-05,0.01021951250731945,0.012946968898177147,0.0001439363695681095,0.009107341058552265,1.146575927734375
143,Scissors_001_c00143,001,bigpointcloud_001.ply,0.01152333989739418,-5.291798152029514e-05,0.00740224402397871,0.009391264989972115,-0.00022860639728605747,0.005007926374673843,3.210820198059082
144,Scissors_001_c00144,001,bigpointcloud_001.ply,0.010720580816268921,-6.159325130283833e-05,0.006184501573443413,0.008969688788056374,-0.0008645015768706799,0.004942123778164387,2.292114019393921
145,Scissors_001_s00145,001,bigpointcloud_001.ply,0.013144172728061676,-9.497697465121746e-05,0.010173979215323925,0.012893952429294586,0.0002361044753342867,0.008806195110082626,1.4293559789657593
